dataset	cell_type	genes	p	p.adjust	absdpsi
scharer	aN	ZNF430	0.0069132535435355	0.0405429039191899	0.174610007537043
scharer	aN	OPN3,CHML	0.0069247725840081	0.0405429039191899	0.183762213466334
scharer	aN	STAG2	0.00692596180780183	0.0405429039191899	0.44231640023391
scharer	aN	ICAM2	0.00695384807007821	0.0405429039191899	0.155250205798186
scharer	aN	NCOR1	0.00696516621451823	0.0405429039191899	0.118290863983892
scharer	aN	DBNL	0.00706437305490282	0.0410018655117415	0.0823575388692466
scharer	aN	TMEM129	0.00724114755999671	0.0419071011087166	0.197532151923257
scharer	aN	NARS1	0.00726714603446785	0.0419370547662414	0.121784084724643
scharer	aN	NRDC	0.00735014636311347	0.0422948422151729	0.156870419344958
scharer	aN	CNOT1	0.00743598178177396	0.0426668584287543	0.366828012599241
scharer	aN	MX2	0.00750468664867739	0.0429387469046485	0.390647278066312
scharer	aN	CNPY3	0.00755285474319389	0.0430919247954461	0.219863967186517
scharer	aN	ERBIN	0.00762331851650823	0.0432456299831899	0.106094585520998
scharer	aN	MCRS1	0.00763604168926402	0.0432456299831899	0.189860287575168
scharer	aN	TNKS2	0.0076491908035043	0.0432456299831899	0.149905552115556
scharer	aN	IDS,AF011889.5	0.00766568515590805	0.0432456299831899	0.103468859211175
scharer	aN	PCM1	0.00770659054119029	0.0433549534915007	0.090878433667539
scharer	aN	NFYC	0.00777206866034856	0.043594816887245	0.233339929863975
scharer	aN	SLC25A39	0.00779251940387696	0.043594816887245	0.366864221546646
scharer	aN	TRAF3IP3	0.00791574302055276	0.0441615136936101	0.200537656473742
scharer	aN	NCKAP1L	0.00795229304671975	0.0442428679450099	0.280388786190859
scharer	aN	PCIF1	0.00818980446349655	0.0453714066021822	0.174564329502775
scharer	aN	EBF1	0.0082001946391233	0.0453714066021822	0.349305836026121
scharer	aN	CYB5R4	0.00827004414830109	0.0456325175744613	0.131241978204333
scharer	aN	SERBP1	0.00839549512015051	0.046198161672085	0.201121927714431
scharer	aN	PSME3IP1	0.00844038036629417	0.0462562903479556	0.286762793006516
scharer	aN	IVNS1ABP	0.00845199346973567	0.0462562903479556	0.463125651934013
scharer	aN	SMARCE1,RP5-1028K7.3	0.00865946664533211	0.0472633220154441	0.245373972655465
scharer	aN	MEMO1,DPY30	0.00906274561089287	0.0493116150079352	0.191050929835741
scharer	aN	GPS1	0.00910415770834865	0.0493116150079352	0.187363304158356
scharer	aN	DUT	0.00910820297068119	0.0493116150079352	0.226529723970412
scharer	aN	E2F5	0.00918088233132142	0.049571841864025	0.286200486377955
scharer	aN	LYN	0.00941263012605655	0.0506511947371708	0.14132285363209
scharer	aN	NA	0.00943108144311771	0.0506511947371708	0.478446399987923
scharer	aN	NDUFV2,RP11-21J18.1	0.00948850464238801	0.0508240647600251	0.178560578963517
scharer	aN	PHC3	0.00964421196040881	0.0514049836162854	0.212051311086971
scharer	aN	SIGLEC10	0.00967441573070219	0.0514049836162854	0.0856330688018928
scharer	aN	ZRANB2	0.00969802986998716	0.0514049836162854	0.336715053275118
scharer	aN	RASGRP2	0.00969905351250669	0.0514049836162854	0.175532741976042
scharer	aN	THYN1	0.00980252026403209	0.0518169968812615	0.15921889650933
scharer	aN	CHCHD7	0.00988664797143021	0.0521248927080116	0.278716378002474
scharer	aN	VTA1	0.00996907824324781	0.0524222547830316	0.332764388838919
scharer	aN	RPAP3	0.00999854519002277	0.0524402864914215	0.234537861505204
scharer	aN	LUC7L3	0.0100548047240126	0.0525027763044125	0.209401373295829
scharer	aN	ATF7IP	0.0100625976432489	0.0525027763044125	0.125949091475097
scharer	aN	ECI1	0.0101202145400505	0.0525732670511333	0.2055482603991
scharer	aN	HNRNPL	0.0101283155987288	0.0525732670511333	0.0872157998615454
scharer	aN	LCOR	0.0101941273478393	0.0527788495592504	0.37076192482591
scharer	aN	HPS5	0.0102304177101811	0.0528309263289867	0.27186920390763
scharer	aN	ATOX1	0.0102596462710876	0.0528463621226863	0.228108758846726
scharer	aN	U2SURP	0.0103134996594688	0.0529882354953323	0.0783957154911207
scharer	aN	ITPA	0.0103441385165592	0.0530104197769727	0.16854863274138
scharer	aN	RFTN1	0.0104089421239095	0.0531249652001877	0.145924453805827
scharer	aN	JMJD1C	0.0104192459056972	0.0531249652001877	0.18133389787609
scharer	aN	RP4-714D9.5,MFSD14A	0.0104542331036335	0.0531687511886816	0.175608908573711
scharer	aN	NCK2	0.0105085090141118	0.0531864499256972	0.226494264380217
scharer	aN	NEDD9	0.0105105298264287	0.0531864499256972	0.352285112447645
scharer	aN	MED23	0.0107270770939528	0.0541461986647143	0.486427819411492
scharer	aN	IFNLR1	0.0110433535668683	0.0556032852091818	0.240136974202969
scharer	aN	ARHGAP27	0.011131954935178	0.0558818340225679	0.192766792566
scharer	aN	THUMPD1	0.011188209172793	0.0558818340225679	0.160422251291153
scharer	aN	UTP18	0.0111932107851429	0.0558818340225679	0.106269244131129
scharer	aN	RPL22L1	0.0112345806887655	0.0558818340225679	0.281520795305288
scharer	aN	DBF4	0.0112374095229096	0.0558818340225679	0.100356792853704
scharer	aN	THOC2	0.0113320921057654	0.0562138756182548	0.20905495224962
scharer	aN	SENP6	0.0114303585536548	0.0565620199682081	0.211036079839946
scharer	aN	NDUFA5	0.011522314933093	0.05687730949816	0.197047481001095
scharer	aN	KYNU	0.0116979562680053	0.0575432737501088	0.174413036156719
scharer	aN	CLEC2D	0.0117143705250966	0.0575432737501088	0.142262767514494
scharer	aN	ETS1	0.0117705778608395	0.0576786954056712	0.089161430248028
scharer	aN	GNA13	0.0118453991350232	0.0578030357730934	0.194487807344407
scharer	aN	KANSL2	0.011853353413251	0.0578030357730934	0.14270125524723
scharer	aN	QKI	0.0120089761667776	0.0582631329450228	0.17974413112252
scharer	aN	ATF7IP	0.0120107630619427	0.0582631329450228	0.071063826670528
scharer	aN	KMO	0.0120344902210176	0.0582631329450228	0.224184109335266
scharer	aN	FCRL5	0.0121155532220232	0.0584792977095792	0.0997418329127276
scharer	aN	APOLD1,DDX47	0.0121372127321768	0.0584792977095792	0.173217091515974
scharer	aN	TAPT1	0.0123696556147347	0.0594570081338322	0.144520535283041
scharer	aN	DAP3	0.0124366908237044	0.0596368936165253	0.26932561412805
scharer	aN	GPBP1	0.0124763002131092	0.0596800497401416	0.239733776593471
scharer	aN	ARHGAP4	0.0125049558045381	0.0596800497401416	0.126041796728252
scharer	aN	PPHLN1	0.0126863102703981	0.060402432351257	0.188734954777273
scharer	aN	PTBP1	0.0129412447524982	0.0614037064148919	0.21267229581842
scharer	aN	GRN	0.0129828154592285	0.0614037064148919	0.0917295127383972
scharer	aN	CYP20A1	0.0129880729556822	0.0614037064148919	0.194660240142773
scharer	aN	COX17	0.0130438098321525	0.061522793915586	0.126566455545636
scharer	aN	HBP1	0.0130763635308501	0.061532233997972	0.162511146784664
scharer	aN	DGKA	0.013232162263213	0.0621202209746175	0.126631280323137
scharer	aN	UBE2D2	0.0132699666114874	0.0621528203617108	0.115372198864136
scharer	aN	USP12	0.0134223838131158	0.062590356872661	0.290380336946239
scharer	aN	ADAM28	0.0134255383162808	0.062590356872661	0.0957917687025136
scharer	aN	TASOR	0.0134694371760224	0.0626499918533697	0.141542652996105
scharer	aN	CMTR1	0.0135139105720504	0.0627017240650568	0.165667886845106
scharer	aN	TMEM87A	0.013542825207696	0.0627017240650568	0.281213418168829
scharer	aN	RP11-613M10.8,TOMM5,RP11-613M10.9	0.013638172762605	0.0629983484951525	0.071740220092406
scharer	aN	PSMA5	0.0137586728076572	0.0634095355483332	0.364691120379319
scharer	aN	PIP4P1	0.013909863535441	0.0638361892285575	0.132514069916945
scharer	aN	ING3	0.0139146410483301	0.0638361892285575	0.288975468009594
scharer	aN	MS4A1	0.0139588455927981	0.0638934432361257	0.277363605310446
scharer	aN	MZB1	0.014057366517086	0.0641753806151202	0.251990432124637
scharer	aN	ACADVL	0.0140841699264564	0.0641753806151202	0.118363164892778
scharer	aN	CLASP1	0.014240908334953	0.0646368474402385	0.176004290797539
scharer	aN	MRPL21	0.0142496327028132	0.0646368474402385	0.197120393628451
scharer	aN	RRAS2	0.0144117779309443	0.0652254398942063	0.22559151099066
scharer	aN	TMEM19	0.0145117752075845	0.0655307517221418	0.345970560078581
scharer	aN	VRK2	0.0146290361233122	0.0658382801617767	0.22289322392539
scharer	aN	TXNDC11	0.0146452579505839	0.0658382801617767	0.218439488165387
scharer	aN	RPA2	0.0146925737964649	0.0659038833542991	0.103246392364186
scharer	aN	IKZF1	0.0149768135232597	0.0670295609685445	0.171284293185688
scharer	aN	RP11-831H9.11,C11orf98,LBHD1	0.0151649087748439	0.0677209008260212	0.266256693249231
scharer	aN	SIT1	0.0152620647185832	0.0680039786354569	0.0523431173891721
scharer	aN	PLXNC1	0.0158013873180791	0.070169618462154	0.0970426973133279
scharer	aN	ARIH2	0.0158177789383406	0.070169618462154	0.175804057904652
scharer	aN	DRAM2	0.0161032720931557	0.0712790988914626	0.103831431698725
scharer	aN	ABHD16A,XXbac-BPG32J3.20	0.0162154622819247	0.0716182917451676	0.168016595003128
scharer	aN	RP5-1021I20.4,ZNF410	0.0162753461430062	0.071725486065677	0.213649406369387
scharer	aN	UBE3A	0.0165852493362493	0.072866486158396	0.152238212746711
scharer	aN	ARHGAP15	0.0166066122873405	0.072866486158396	0.0948671481110039
scharer	aN	POLDIP3	0.0167211130110554	0.0732093947918816	0.158432686276896
scharer	aN	API5	0.0168476314218004	0.0734765730268219	0.162790684532895
scharer	aN	MYCBP2	0.0168691706549763	0.0734765730268219	0.130046785602415
scharer	aN	DDX6	0.0169201008678595	0.0734765730268219	0.0750072769710445
scharer	aN	DENR	0.0169383518113256	0.0734765730268219	0.180085392925254
scharer	aN	MFF	0.016964551369152	0.0734765730268219	0.234913927980684
scharer	aN	PHF20L1	0.017065346386564	0.0737545227951499	0.223417533685397
scharer	aN	PRPF40A	0.0172756961783798	0.0745037518271024	0.165814293666577
scharer	aN	SNX25	0.0174944657458798	0.075272453555378	0.0859356960132672
scharer	aN	TCERG1	0.0175286895320121	0.075272453555378	0.218021057587206
scharer	aN	DDX18	0.017636197275195	0.0755729815154099	0.270069280478322
scharer	aN	MZT2B	0.018045377183657	0.0770785421904425	0.11214584891497
scharer	aN	OARD1	0.0180977668501193	0.0770785421904425	0.208580385913569
scharer	aN	IKZF1	0.0181023587170205	0.0770785421904425	0.115464039672645
scharer	aN	CBX3	0.0181491015234013	0.0771145368525955	0.0697061765096413
scharer	aN	UQCRC2	0.018230191188033	0.0772960106372598	0.131835442057787
scharer	aN	ADI1	0.0183857669564823	0.077661338295311	0.241854990519479
scharer	aN	VRK2	0.0183934748594158	0.077661338295311	0.176995732613549
scharer	aN	NCOA3	0.0184521354541718	0.0777131830576364	0.210619001952335
scharer	aN	UHRF2	0.018511292679177	0.0777131830576364	0.201750318515634
scharer	aN	IRAK1	0.0185215133404496	0.0777131830576364	0.131615888498234
scharer	aN	REL	0.0185686135182689	0.0777488308228556	0.109999848975345
scharer	aN	ASH2L	0.0187451575653327	0.078325201943112	0.21286939797001
scharer	aN	RASGRP1	0.018849954478452	0.0784554112377566	0.146437155755931
scharer	aN	TNFRSF14	0.0189161992688148	0.0784554112377566	0.200531966964616
scharer	aN	FAM172A	0.0189594923452795	0.0784554112377566	0.193083901812533
scharer	aN	ABCD4	0.0189617994923643	0.0784554112377566	0.332910446622271
scharer	aN	TBC1D5	0.0189710949715926	0.0784554112377566	0.271826950025096
scharer	aN	GOSR1	0.0198866390900676	0.0820731375561398	0.314863641332986
scharer	aN	HMGB1	0.0200901522465056	0.082743490029575	0.251699028943305
scharer	aN	CHMP3,RNF103-CHMP3	0.0202286812051861	0.0831440080556018	0.216615553535977
scharer	aN	JAK1	0.0202798623487201	0.083184608493528	0.0669513514449239
scharer	aN	SFPQ	0.0208158122490685	0.0852094428244388	0.217957736467806
scharer	aN	EWSR1	0.0211971419741044	0.0865944096061789	0.0945888443542434
scharer	aN	TNIP2	0.0213867542260948	0.0871677540112022	0.154207677881454
scharer	aN	FCRL5	0.0214240507624355	0.0871677540112022	0.126997673833942
scharer	aN	DCAF6	0.0216711092679722	0.0879713664448766	0.1597412187819
scharer	aN	MAX	0.0217506877919459	0.0879713664448766	0.252002807298983
scharer	aN	FCGR2B	0.0217526020305603	0.0879713664448766	0.175998020264462
scharer	aN	RHBDF2	0.0218908477436192	0.0883470879621075	0.147160376794525
scharer	aN	AP1G2	0.0219332393153196	0.0883470879621075	0.0707104298279368
scharer	aN	CLIP1	0.0220158749764447	0.0883474008158506	0.175764837656269
scharer	aN	SF3B2	0.0220210502530074	0.0883474008158506	0.101641625650464
scharer	aN	ATRX	0.022087324674218	0.0884371210613819	0.153155715940657
scharer	aN	BLOC1S2	0.0221432248560103	0.0884408918961528	0.0536564127290132
scharer	aN	MARK3	0.0221760925558874	0.0884408918961528	0.227842010157248
scharer	aN	CD37	0.0223652046620358	0.0890188185560083	0.0385703662770129
scharer	aN	RP5-967N21.13,CRLS1	0.0226223316260135	0.0896917883716845	0.404006985519477
scharer	aN	STRAP	0.0226233507908718	0.0896917883716845	0.134896668233938
scharer	aN	ANXA4	0.0227459838730032	0.0899194526453326	0.0973725237112053
scharer	aN	SELENOT	0.0227983230212627	0.0899194526453326	0.202509741541729
scharer	aN	OXR1	0.0228147171309657	0.0899194526453326	0.175154230575035
scharer	aN	MAGOH	0.0230506472249852	0.0905258660019042	0.137004820989119
scharer	aN	CRYZL1	0.0230584753023718	0.0905258660019042	0.348647612429273
scharer	aN	PRPF8	0.0231437751521758	0.0906839750126109	0.0793764823904614
scharer	aN	TCTN3	0.0234653433964185	0.0917654400007513	0.255018287913524
scharer	aN	CMC2,RP11-314O13.2	0.0235208152504065	0.0917928760845041	0.103620356123624
scharer	aN	NFYC	0.0235635138707491	0.0917928760845041	0.322590463085864
scharer	aN	PRMT1	0.0236842242908221	0.0920849956017679	0.17911154439841
scharer	aN	CREBRF	0.0238366804686498	0.09249918008451	0.126090612080773
scharer	aN	NFE2L2	0.0239619333867705	0.0927103748707876	0.247306222579734
scharer	aN	RARS2	0.0239831704606159	0.0927103748707876	0.188925851235527
scharer	aN	UBIAD1	0.0241033107248349	0.0929962984670833	0.175010918577728
scharer	aN	MRPL33,BABAM2	0.0242452109325087	0.0933649231703106	0.294160740303445
scharer	aN	FAM120AOS	0.024308571052236	0.0934302711816856	0.192425104801114
scharer	aN	AP2M1	0.0246222403139	0.0944556037946562	0.112569322799142
scharer	aN	PPP2CA	0.0247249296594257	0.0946015049597414	0.110133804205466
scharer	aN	NOP58	0.0247650715468107	0.0946015049597414	0.124487752120072
scharer	aN	PDLIM5	0.0248011889864665	0.0946015049597414	0.308572549589422
scharer	aN	C7orf50	0.0249336556380409	0.0949269989697813	0.108395251921059
scharer	aN	MAP4	0.0249950800355814	0.0949813041352095	0.0626955391080873
scharer	aN	DPEP2	0.0252658322928022	0.0958293526133779	0.103993954928774
scharer	aN	EBF1	0.0253306636856208	0.0958946553812787	0.162148161045435
scharer	aN	VPS28	0.0253912783281725	0.095943779649042	0.0722881791359733
scharer	aN	MRPL9	0.0256854530845679	0.0968736002103366	0.260025151212925
scharer	aN	TRIM33	0.0258675857000618	0.0971482232045911	0.259299739715602
scharer	aN	FBXW11	0.0258900891007954	0.0971482232045911	0.166307840102505
scharer	aN	MEF2A	0.0259029770907971	0.0971482232045911	0.128281605782188
scharer	aN	PDCD2	0.0260755185826475	0.097436572474123	0.125788366923678
scharer	aN	SP110	0.0260766199421809	0.097436572474123	0.239166452434634
scharer	aN	FBXW11	0.0263951969907444	0.0984443087765911	0.14765979739154
scharer	aN	CRBN	0.0265763815477394	0.0989368436915842	0.156992975029108
scharer	aN	MBTPS1	0.0269778840438064	0.100246233328831	0.176902779446963
scharer	aN	SNRPA1	0.0273247530285414	0.101295538687901	0.149212191895697
scharer	aN	TCF25	0.0273608604996117	0.101295538687901	0.114272360208581
scharer	aN	GPCPD1	0.027473360367203	0.101525408769811	0.0369182597298826
scharer	aN	BACE2	0.0276573388956507	0.10181392828018	0.323722088925501
scharer	aN	BCL11A	0.0277080080894206	0.10181392828018	0.141713132330542
scharer	aN	SYNE1	0.0277214271926357	0.10181392828018	0.182080634258327
scharer	aN	ERAP2	0.0277536477784601	0.10181392828018	0.423138542074433
scharer	aN	NAAA	0.0282206493128273	0.10316869116945	0.21462237561574601
scharer	aN	PUM2	0.0282253966406986	0.10316869116945	0.173883332982515
scharer	aN	RBCK1	0.0285301760625886	0.104093794547198	0.307128724114847
scharer	aN	RP11-449H3.3,RBM27	0.0288039066476118	0.10490247375821	0.0777914944076789
scharer	aN	NIFK	0.0292969179363268	0.106169997288697	0.0814295658959477
scharer	aN	RMDN1	0.0293021371094629	0.106169997288697	0.105404958331475
scharer	aN	DMTF1	0.0293100886258766	0.106169997288697	0.177530857414248
scharer	aN	SECISBP2L	0.0294568468232587	0.106510035012644	0.105152527737935
scharer	aN	TP53INP1	0.0295688484406268	0.106723406378893	0.182328188252538
scharer	aN	CD72	0.0296447919214039	0.106806101842053	0.076020341434467
scharer	aN	FBXO7	0.0298770240588494	0.107450582954505	0.266480980816688
scharer	aN	AP1G2	0.0299681379320108	0.107586149367326	0.171493236030339
scharer	aN	CIRBP	0.0302511618844411	0.108408968034278	0.11049021883878
scharer	aN	SRRM1	0.0304181111560984	0.10881363386924	0.0959471793340876
scharer	aN	APLP2	0.0305299431274947	0.108844179491492	0.238815132925398
scharer	aN	DAPP1	0.0305874593585284	0.108844179491492	0.0909152934732345
scharer	aN	TRPM7	0.0306019807962893	0.108844179491492	0.153017146523701
scharer	aN	PPP4R3A	0.0306461182601622	0.108844179491492	0.276541015211381
scharer	aN	SKAP1	0.0306968688933303	0.108844179491492	0.340900830481646
scharer	aN	IL10RA	0.0308420824918803	0.109004707925194	0.138662900383885
scharer	aN	WIPI2	0.0308829166484519	0.109004707925194	0.246167587563915
scharer	aN	M6PR	0.0309045125249681	0.109004707925194	0.0568928842495275
scharer	aN	CEP120	0.0311751310813011	0.109766982513532	0.114630327278796
scharer	aN	SLC3A2	0.0313201233031003	0.110085040719797	0.0650704484947238
scharer	aN	CCDC32	0.0314329471257533	0.110289121099768	0.110061494467467
scharer	aN	HSPA4	0.0315763012302335	0.110493789453327	0.221884795800868
scharer	aN	CDC16	0.0316010043322326	0.110493789453327	0.128336131209166
scharer	aN	TRAF3IP3	0.0319765313949239	0.111613057589908	0.0958926147618562
scharer	aN	SMCHD1	0.0321916667659097	0.112129893067518	0.0887062031577996
scharer	aN	TRAK2	0.0322359523764116	0.112129893067518	0.32128687436139
scharer	aN	NT5C2	0.0324927647042754	0.112741396236776	0.126339158256212
scharer	aN	SRSF11	0.0325237096393084	0.112741396236776	0.108608456436416
scharer	aN	MEF2C-AS1	0.0328142359229012	0.113553043210864	0.129953358360364
scharer	aN	TANK	0.0329010109000131	0.113658037654591	0.134356681890808
scharer	aN	CNBP	0.0333395306714274	0.114856506325119	0.134918872895345
scharer	aN	USP3	0.0333619941411095	0.114856506325119	0.180202919498927
scharer	aN	PYROXD1	0.0335956819499772	0.115463657759819	0.107871019176019
scharer	aN	AKAP13	0.0336725773795157	0.115530785080655	0.0798670822858651
scharer	aN	BTBD1	0.0337455017072812	0.115584082378341	0.156593509962823
scharer	aN	RBIS	0.0338392005008032	0.115708233970488	0.133606028621497
scharer	aN	UBAP2L	0.0340296031829526	0.116162069170282	0.270590605306415
scharer	aN	PCMTD1	0.0342419987558286	0.116689315557088	0.144971645719321
scharer	aN	RAB6A	0.0344540556980654	0.117213628675513	0.287436015756605
scharer	aN	SON	0.0345686270198648	0.117405084010131	0.129746297731563
scharer	aN	MKNK2	0.0346696594174811	0.11754999001146	0.228988641212541
scharer	aN	RP11-298J23.10,TOMM6	0.0347597504931809	0.117657373938263	0.150921771375614
scharer	aN	COP1	0.0352095263321074	0.118979842337021	0.267146694620254
scharer	aN	GTDC1	0.035550569281846	0.119931066220499	0.315864237304049
scharer	aN	NRM	0.0359542795585278	0.12109016560347	0.174791427209513
scharer	aN	FAM214A	0.036047158551698	0.12120029603192	0.196778976489414
scharer	aN	FCRL1	0.0361088149360695	0.12120525546874	0.0711303861233837
scharer	aN	SLC25A36	0.0363072167854195	0.121536842346493	0.128230138953652
scharer	aN	NUP88	0.0363970521550133	0.121536842346493	0.182476384955331
scharer	aN	ATP6V0B	0.0364522088234823	0.121536842346493	0.0828177529258195
